Operation;Request time;Response time;#NAME?;the average request time;#VALUE!
SetPayment;15.03.23 10:37;15/3/2023 10:37:36.064;;;
ModifyOrder;15.03.23 11:41;15/3/2023 11:41:53.031;;;
GetPaymentMethods;15.03.23 15:46;15/3/2023 15:46:06.067;;;
GetOrder;15.03.23 15:58;15/3/2023 15:58:58.014;;;
GetOrderList;15.03.23 17:16;15/3/2023 17:16:04.061;;;
SetPayment;15.03.23 18:58;15/3/2023 18:58:54.034;;;
SendNotification;15.03.23 20:03;15/3/2023 20:03:11.051;;;
GetItem;15.03.23 23:41;15/3/2023 23:41:41.077;;;
ModifyItem;16.01.23 02:37;16/1/2023 02:37:56.047;;;
SendNotification;16.01.23 02:50;16/1/2023 02:50:40.077;;;
GetItem;16.01.23 04:33;16/1/2023 04:33:29.067;;;
GetItemList;16.01.23 06:42;16/1/2023 06:42:01.083;;;
GetPaymentMethods;16.01.23 09:03;16/1/2023 09:03:26.063;;;
GetItem;16.01.23 09:16;16/1/2023 09:16:17.060;;;
SetDeliveryAddress;16.01.23 11:37;16/1/2023 11:37:40.023;;;
SetDeliveryAddress;16/1/2023 13:20:29.080;16/1/2023 13:20:29.097;;;
SetPayment;16.01.23 17:24;16/1/2023 17:24:43.000;;;
GetOrder;16.01.23 18:28;16/1/2023 18:29:00.033;;;
SetPayment;16.01.23 20:11;16/1/2023 20:11:49.073;;;
AddItemToOrder;16.01.23 22:58;16/1/2023 22:58:55.063;;;
GetOrderList;16.02.23 01:09;16/2/2023 01:09:12.010;;;
GetPaymentList;16.02.23 02:13;16/2/2023 02:13:28.027;;;
GetPaymentList;16.02.23 02:26;16/2/2023 02:26:19.074;;;
SetDeliveryAddress;16.02.23 03:43;16/2/2023 03:43:26.004;;;
SetPayment;16.02.23 07:34;16/2/2023 07:34:49.060;;;
Login;16.02.23 09:56;16/2/2023 09:56:12.007;;;
GetPaymentMethods;16.02.23 10:47;16/2/2023 10:47:37.027;;;
SendNotification;16.02.23 12:56;16/2/2023 12:56:10.027;;;
ModifyItem;16.02.23 14:00;16/2/2023 14:00:31.077;;;
GetOrderList;16.02.23 16:34;16/2/2023 16:34:40.004;;;
SetDeliveryAddress;16.02.23 17:00;16/2/2023 17:00:23.097;;;
Login;16.02.23 17:38;16/2/2023 17:38:56.004;;;
AddItemToOrder;16.02.23 18:04;16/2/2023 18:04:38.080;;;
SendNotification;16.02.23 21:04;16/2/2023 21:04:36.084;;;
GetTrackingData;16.02.23 21:17;16/2/2023 21:17:28.030;;;
SetDeliveryAddress;16.02.23 21:43;16/2/2023 21:43:09.057;;;
SetDeliveryAddress;16.02.23 22:47;16/2/2023 22:47:26.024;;;
ModifyOrder;16.03.23 01:37;16/3/2023 01:37:26.047;;;
GetPaymentMethods;16.03.23 02:15;16/3/2023 02:15:57.087;;;
ModifyOrder;16.03.23 02:54;16/3/2023 02:54:35.044;;;
GetTrackingData;16/3/2023 03:45:54.031;16/3/2023 03:45:55.014;;;
GetPaymentMethods;16.03.23 06:58;16/3/2023 06:58:43.064;;;
ModifyItem;16.03.23 08:54;16/3/2023 08:54:27.051;;;
GetTrackingData;16.03.23 09:32;16/3/2023 09:32:58.057;;;
GetOrder;16.03.23 11:28;16/3/2023 11:28:39.044;;;
GetItem;16.03.23 12:58;16/3/2023 12:58:37.087;;;
GetPaymentMethods;16.03.23 16:11;16/3/2023 16:11:26.071;;;
SendNotification;16.03.23 20:28;16/3/2023 20:28:30.071;;;
GetOrder;16.03.23 23:15;16/3/2023 23:15:36.027;;;
GetItem;16.03.23 23:41;16/3/2023 23:41:19.087;;;
GetTrackingData;17.01.23 01:20;17/1/2023 01:20:18.077;;;
ModifyItem;17.01.23 02:11;17/1/2023 02:11:47.030;;;
ModifyItem;17.01.23 03:28;17/1/2023 03:29:00.077;;;
GetTrackingData;17.01.23 04:45;17/1/2023 04:45:59.023;;;
SendNotification;17.01.23 04:58;17/1/2023 04:58:50.070;;;
SetDeliveryAddress;17.01.23 05:24;17/1/2023 05:24:32.047;;;
SendNotification;17.01.23 05:50;17/1/2023 05:50:14.023;;;
GetOrderList;17.01.23 08:11;17/1/2023 08:11:38.053;;;
GetPaymentList;17.01.23 10:33;17/1/2023 10:33:01.033;;;
GetOrder;17/1/2023 10:45:52.080;17/1/2023 10:45:53.063;;;
Login;17.01.23 12:54;17/1/2023 12:54:25.013;;;
ModifyOrder;17.01.23 14:11;17/1/2023 14:11:32.093;;;
GetTrackingData;17.01.23 17:37;17/1/2023 17:37:13.057;;;
AddItemToOrder;17.01.23 18:02;17/1/2023 18:02:55.033;;;
GetPaymentList;17.01.23 18:15;17/1/2023 18:15:46.097;;;
ModifyItem;17.01.23 19:45;17/1/2023 19:45:50.090;;;
ModifyOrder;17.01.23 20:11;17/1/2023 20:11:34.083;;;
GetPaymentMethods;17/1/2023 21:54:16.040;17/1/2023 21:54:17.023;;;
GetPaymentMethods;17.02.23 00:30;17/2/2023 00:30:15.080;;;
SendNotification;17.02.23 01:08;17/2/2023 01:08:50.020;;;
SetPayment;17.02.23 01:21;17/2/2023 01:21:41.017;;;
ModifyOrder;17.02.23 01:34;17/2/2023 01:34:32.030;;;
GetPaymentList;17.02.23 02:51;17/2/2023 02:51:39.027;;;
GetPaymentList;17.02.23 05:13;17/2/2023 05:13:02.040;;;
SendNotification;17.02.23 05:38;17/2/2023 05:38:45.050;;;
GetTrackingData;17.02.23 09:42;17/2/2023 09:42:59.004;;;
AddItemToOrder;17/2/2023 11:51:30.020;17/2/2023 11:51:30.070;;;
GetOrderList;17.02.23 13:21;17/2/2023 13:21:30.030;;;
GetItem;17.02.23 19:47;17/2/2023 19:47:07.047;;;
GetItemList;17.02.23 19:59;17/2/2023 19:59:58.060;;;
ModifyItem;17.02.23 20:38;17/2/2023 20:38:31.000;;;
ModifyOrder;17.02.23 22:21;17/2/2023 22:21:28.024;;;
GetPaymentList;17.02.23 23:51;17/2/2023 23:51:19.050;;;
ModifyOrder;17.03.23 00:07;17/3/2023 00:07:03.031;;;
Login;17.03.23 02:41;17/3/2023 02:41:16.074;;;
GetOrder;17.03.23 02:54;17/3/2023 02:54:07.054;;;
GetTrackingData;17.03.23 09:58;17/3/2023 09:58:18.044;;;
GetItemList;17.03.23 10:11;17/3/2023 10:11:09.007;;;
SetPayment;17.03.23 14:02;17/3/2023 14:02:31.031;;;
AddItemToOrder;17/3/2023 14:15:22.061;17/3/2023 14:15:22.077;;;
ModifyOrder;17.03.23 15:58;17/3/2023 15:58:12.001;;;
GetOrder;17.03.23 17:28;17/3/2023 17:28:11.094;;;
GetTrackingData;17.03.23 20:40;17/3/2023 20:40:59.061;;;
GetOrderList;18/1/2023 00:41:22.030;18/1/2023 00:41:22.097;;;
SetDeliveryAddress;18.01.23 01:19;18/1/2023 01:19:57.087;;;
ModifyOrder;18.01.23 01:45;18/1/2023 01:45:39.000;;;
GetPaymentMethods;18.01.23 06:28;18/1/2023 06:28:26.057;;;
GetPaymentMethods;18.01.23 07:06;18/1/2023 07:07:00.047;;;
SetDeliveryAddress;18.01.23 12:28;18/1/2023 12:28:21.047;;;
ModifyOrder;18.01.23 13:19;18/1/2023 13:19:46.017;;;
SetDeliveryAddress;18.01.23 15:28;18/1/2023 15:28:17.067;;;
GetOrder;18.01.23 17:11;18/1/2023 17:11:08.040;;;
SendNotification;18.01.23 22:19;18/1/2023 22:19:37.027;;;
GetPaymentList;18.02.23 03:55;18/2/2023 03:55:33.020;;;
GetItemList;18.02.23 07:46;18/2/2023 07:46:55.077;;;
GetOrder;18/2/2023 09:16:53.020;18/2/2023 09:16:54.054;;;
ModifyItem;18/2/2023 12:03:59.010;18/2/2023 12:04:04.044;;;
SetPayment;18.02.23 15:29;18/2/2023 15:29:40.040;;;
GetItemList;18.02.23 18:29;18/2/2023 18:29:37.094;;;
GetPaymentList;18.02.23 19:08;18/2/2023 19:08:10.050;;;
GetOrderList;18.02.23 19:21;18/2/2023 19:21:02.064;;;
GetItem;18/2/2023 19:33:52.060;18/2/2023 19:33:52.094;;;
GetTrackingData;18.02.23 20:25;18/2/2023 20:25:18.097;;;
SendNotification;18.03.23 01:10;18/3/2023 01:10:55.041;;;
GetOrderList;18/3/2023 01:23:46.021;18/3/2023 01:23:47.037;;;
GetItem;18.03.23 06:45;18/3/2023 06:45:08.021;;;
GetOrderList;18.03.23 07:10;18/3/2023 07:10:50.031;;;
GetItemList;18.03.23 07:36;18/3/2023 07:36:32.091;;;
GetOrderList;18.03.23 08:27;18/3/2023 08:27:58.061;;;
SetPayment;18.03.23 12:06;18/3/2023 12:06:29.087;;;
Login;18.03.23 12:45;18/3/2023 12:45:02.011;;;
ModifyItem;18.03.23 19:49;18/3/2023 19:49:21.084;;;
GetOrder;19.01.23 01:19;19/1/2023 01:19:34.097;;;
SetPayment;19.01.23 02:23;19/1/2023 02:23:50.097;;;
SendNotification;19.01.23 07:06;19/1/2023 07:06:37.073;;;
Login;19.01.23 07:58;19/1/2023 07:58:02.010;;;
GetOrderList;19.01.23 09:40;19/1/2023 09:40:53.083;;;
GetItem;19.01.23 10:57;19/1/2023 10:57:59.030;;;
GetTrackingData;19.01.23 15:27;19/1/2023 15:27:55.093;;;
SetPayment;19.01.23 15:40;19/1/2023 15:40:46.007;;;
Login;19.01.23 16:06;19/1/2023 16:06:29.000;;;
GetOrder;19/1/2023 16:45:02.040;19/1/2023 16:45:02.073;;;
GetItem;19.01.23 21:53;19/1/2023 21:53:33.043;;;
GetTrackingData;19.02.23 02:50;19/2/2023 02:50:55.030;;;
GetItemList;19.02.23 04:33;19/2/2023 04:33:45.054;;;
ModifyOrder;19.02.23 05:37;19/2/2023 05:38:04.087;;;
GetOrder;19.02.23 07:07;19/2/2023 07:08:00.064;;;
GetPaymentMethods;19.02.23 07:20;19/2/2023 07:20:50.027;;;
GetOrder;19.02.23 09:55;19/2/2023 09:55:06.087;;;
GetOrder;19.02.23 10:20;19/2/2023 10:20:48.097;;;
ModifyItem;19/2/2023 12:16:28.000;19/2/2023 12:16:34.084;;;
SetPayment;19.02.23 15:42;19/2/2023 15:42:09.014;;;
Login;19.02.23 16:07;19/2/2023 16:07:51.090;;;
GetOrderList;19.02.23 16:20;19/2/2023 16:20:42.070;;;
SetDeliveryAddress;19.02.23 20:12;19/2/2023 20:12:05.027;;;
ModifyOrder;19.02.23 22:07;19/2/2023 22:07:45.080;;;
SendNotification;19/2/2023 22:33:27.040;19/2/2023 22:33:27.057;;;
SetPayment;19.03.23 00:19;19/3/2023 00:19:08.031;;;
ModifyItem;19.03.23 01:23;19/3/2023 01:23:30.047;;;
GetOrderList;19.03.23 02:27;19/3/2023 02:27:41.064;;;
GetOrderList;19.03.23 05:01;19/3/2023 05:01:55.057;;;
ModifyItem;19.03.23 05:14;19/3/2023 05:14:53.054;;;
ModifyOrder;19.03.23 11:14;19/3/2023 11:14:49.094;;;
GetItemList;19.03.23 11:27;19/3/2023 11:27:33.041;;;
AddItemToOrder;19.03.23 14:53;19/3/2023 14:53:12.087;;;
GetPaymentMethods;19.03.23 15:06;19/3/2023 15:06:04.084;;;
SetPayment;19.03.23 16:10;19/3/2023 16:10:20.084;;;
GetItemList;19.03.23 18:18;19/3/2023 18:18:51.034;;;
ModifyItem;19.03.23 18:31;19/3/2023 18:31:43.064;;;
GetPaymentList;19.03.23 20:01;19/3/2023 20:01:42.024;;;
GetTrackingData;19.03.23 22:35;19/3/2023 22:35:57.017;;;
ModifyOrder;02.01.23 00:21;2/1/2023 00:21:41.043;;;
SetPayment;02.01.23 03:08;2/1/2023 03:08:42.083;;;
GetOrder;02.01.23 11:04;2/1/2023 11:04:18.093;;;
SetDeliveryAddress;02.01.23 11:29;2/1/2023 11:30:01.020;;;
SetPayment;02.01.23 16:38;2/1/2023 16:38:30.073;;;
GetItem;02.01.23 18:59;2/1/2023 18:59:53.070;;;
ModifyOrder;02.01.23 21:08;2/1/2023 21:08:31.087;;;
SetDeliveryAddress;02.01.23 21:46;2/1/2023 21:46:59.010;;;
GetItem;02.01.23 22:38;2/1/2023 22:38:24.080;;;
GetTrackingData;02.01.23 23:04;2/1/2023 23:04:07.057;;;
GetPaymentMethods;02.01.23 23:42;2/1/2023 23:42:40.047;;;
Login;02.01.23 23:55;2/1/2023 23:55:31.093;;;
ModifyOrder;02.02.23 00:35;2/2/2023 00:35:52.014;;;
ModifyOrder;02.02.23 00:48;2/2/2023 00:48:45.060;;;
GetOrder;02.02.23 14:57;2/2/2023 14:57:01.007;;;
Login;02.02.23 19:14;2/2/2023 19:14:06.007;;;
ModifyItem;02.02.23 19:26;2/2/2023 19:27:03.087;;;
GetOrder;02.02.23 22:26;2/2/2023 22:26:54.074;;;
SetDeliveryAddress;02.02.23 23:18;2/2/2023 23:18:19.010;;;
GetTrackingData;02.03.23 00:25;2/3/2023 00:25:27.077;;;
GetPaymentMethods;02.03.23 01:29;2/3/2023 01:29:42.027;;;
GetOrderList;02.03.23 02:21;2/3/2023 02:21:08.080;;;
GetPaymentMethods;2/3/2023 02:33:58.010;2/3/2023 02:33:59.027;;;
ModifyOrder;02.03.23 03:12;2/3/2023 03:12:39.067;;;
GetPaymentMethods;2/3/2023 07:16:45.070;2/3/2023 07:16:46.054;;;
GetPaymentList;02.03.23 07:42;2/3/2023 07:42:29.064;;;
GetItem;02.03.23 10:16;2/3/2023 10:16:43.090;;;
ModifyOrder;02.03.23 12:25;2/3/2023 12:25:17.090;;;
ModifyItem;02.03.23 14:20;2/3/2023 14:20:59.044;;;
GetPaymentMethods;02.03.23 17:59;2/3/2023 17:59:27.087;;;
SendNotification;02.03.23 20:33;2/3/2023 20:33:42.064;;;
GetItem;02.03.23 21:25;2/3/2023 21:25:07.017;;;
GetItemList;02.03.23 22:55;2/3/2023 22:55:06.010;;;
GetOrder;2/3/2023 23:59:21.010;2/3/2023 23:59:22.027;;;
ModifyItem;20.01.23 06:01;20/1/2023 06:01:59.017;;;
GetTrackingData;20.01.23 07:31;20/1/2023 07:31:57.060;;;
GetPaymentList;20.01.23 07:57;20/1/2023 07:57:40.037;;;
GetPaymentList;20.01.23 15:14;20/1/2023 15:14:42.007;;;
SendNotification;20.01.23 15:27;20/1/2023 15:27:34.020;;;
GetOrder;20.01.23 16:44;20/1/2023 16:44:41.033;;;
GetItem;20.01.23 17:10;20/1/2023 17:10:23.093;;;
GetPaymentMethods;20.01.23 17:23;20/1/2023 17:23:15.023;;;
SetPayment;20.01.23 19:31;20/1/2023 19:31:47.040;;;
GetPaymentMethods;20.02.23 02:11;20/2/2023 02:11:58.034;;;
SetDeliveryAddress;20.02.23 02:37;20/2/2023 02:37:41.044;;;
GetPaymentMethods;20.02.23 05:37;20/2/2023 05:37:39.047;;;
GetOrderList;20.02.23 07:46;20/2/2023 07:46:10.030;;;
GetPaymentList;20.02.23 09:16;20/2/2023 09:16:09.074;;;
GetItem;20.02.23 11:24;20/2/2023 11:24:42.057;;;
GetPaymentList;20.02.23 12:03;20/2/2023 12:03:16.014;;;
SetPayment;20.02.23 15:16;20/2/2023 15:16:04.097;;;
SendNotification;20.02.23 15:28;20/2/2023 15:28:55.027;;;
SendNotification;20.02.23 15:41;20/2/2023 15:41:47.090;;;
SetPayment;20.02.23 16:07;20/2/2023 16:07:28.084;;;
GetOrderList;20.02.23 17:50;20/2/2023 17:50:18.040;;;
GetItemList;20.02.23 18:03;20/2/2023 18:03:10.054;;;
SetPayment;20.02.23 23:11;20/2/2023 23:11:39.024;;;
GetItemList;20.03.23 01:23;20/3/2023 01:23:02.041;;;
AddItemToOrder;20.03.23 07:22;20/3/2023 07:22:56.081;;;
GetTrackingData;20.03.23 11:14;20/3/2023 11:14:19.071;;;
SetDeliveryAddress;20.03.23 11:40;20/3/2023 11:40:02.064;;;
AddItemToOrder;20.03.23 14:14;20/3/2023 14:14:16.041;;;
GetOrder;20.03.23 17:27;20/3/2023 17:27:05.091;;;
SetPayment;20.03.23 18:18;20/3/2023 18:18:30.044;;;
GetItem;20.03.23 19:22;20/3/2023 19:22:46.027;;;
GetOrderList;20.03.23 21:56;20/3/2023 21:57:00.071;;;
SetDeliveryAddress;21/1/2023 00:27:24.080;21/1/2023 00:27:24.097;;;
AddItemToOrder;21.01.23 02:10;21/1/2023 02:10:15.070;;;
GetTrackingData;21.01.23 02:35;21/1/2023 02:35:58.013;;;
GetTrackingData;21.01.23 03:53;21/1/2023 03:53:05.027;;;
SetPayment;21.01.23 04:31;21/1/2023 04:31:38.017;;;
SetPayment;21.01.23 06:27;21/1/2023 06:27:20.053;;;
ModifyItem;21.01.23 14:35;21/1/2023 14:35:55.093;;;
GetTrackingData;21.01.23 15:52;21/1/2023 15:52:54.023;;;
GetTrackingData;21.01.23 16:05;21/1/2023 16:05:45.087;;;
GetOrderList;21.01.23 17:35;21/1/2023 17:35:44.047;;;
Login;21.01.23 17:48;21/1/2023 17:48:34.027;;;
GetTrackingData;21.01.23 18:14;21/1/2023 18:14:17.053;;;
SendNotification;21.01.23 20:35;21/1/2023 20:35:40.000;;;
ModifyItem;21.01.23 21:27;21/1/2023 21:27:14.003;;;
AddItemToOrder;21.01.23 22:18;21/1/2023 22:18:30.040;;;
ModifyOrder;21.01.23 23:35;21/1/2023 23:35:45.020;;;
GetTrackingData;21.02.23 00:15;21/2/2023 00:15:56.040;;;
AddItemToOrder;21.02.23 03:03;21/2/2023 03:03:02.097;;;
GetPaymentList;21/2/2023 04:20:08.010;21/2/2023 04:20:08.077;;;
SendNotification;21.02.23 05:50;21/2/2023 05:50:08.020;;;
SetPayment;21.02.23 12:15;21/2/2023 12:15:44.004;;;
SetDeliveryAddress;21.02.23 12:54;21/2/2023 12:54:18.077;;;
AddItemToOrder;21.02.23 16:07;21/2/2023 16:07:07.077;;;
SendNotification;21/2/2023 17:24:13.040;21/2/2023 17:24:14.074;;;
SetPayment;21.02.23 19:45;21/2/2023 19:45:37.087;;;
GetOrder;21.02.23 21:54;21/2/2023 21:54:10.004;;;
GetItemList;21/2/2023 22:58:25.020;21/2/2023 22:58:26.087;;;
GetOrderList;21.03.23 06:31;21/3/2023 06:31:09.037;;;
GetOrder;21.03.23 07:09;21/3/2023 07:09:43.027;;;
GetPaymentList;21.03.23 08:26;21/3/2023 08:26:50.074;;;
ModifyItem;21.03.23 09:56;21/3/2023 09:56:57.084;;;
AddItemToOrder;21.03.23 11:52;21/3/2023 11:52:30.021;;;
GetOrder;21.03.23 12:43;21/3/2023 12:43:55.007;;;
GetItemList;21.03.23 15:18;21/3/2023 15:18:10.001;;;
AddItemToOrder;21.03.23 16:48;21/3/2023 16:48:08.061;;;
GetOrderList;21.03.23 17:13;21/3/2023 17:13:51.071;;;
SetPayment;22.01.23 01:44;22/1/2023 01:44:10.020;;;
AddItemToOrder;22.01.23 03:14;22/1/2023 03:14:08.080;;;
SetPayment;22.01.23 04:18;22/1/2023 04:18:25.097;;;
GetItem;22.01.23 07:44;22/1/2023 07:44:05.093;;;
SetDeliveryAddress;22/1/2023 09:01:11.040;22/1/2023 09:01:12.057;;;
GetItemList;22.01.23 13:31;22/1/2023 13:31:07.054;;;
GetOrder;22.01.23 14:22;22/1/2023 14:22:33.024;;;
GetOrder;22.01.23 16:43;22/1/2023 16:43:56.054;;;
GetItem;22/1/2023 19:18:10.080;22/1/2023 19:18:11.064;;;
Login;22.01.23 20:35;22/1/2023 20:35:18.094;;;
GetPaymentList;22.02.23 04:06;22/2/2023 04:06:56.024;;;
SetPayment;22.02.23 05:24;22/2/2023 05:24:02.004;;;
Login;22.02.23 13:19;22/2/2023 13:19:39.030;;;
GetTrackingData;22.02.23 14:36;22/2/2023 14:36:45.060;;;
GetItem;22.02.23 15:15;22/2/2023 15:15:20.000;;;
GetItemList;22.02.23 19:32;22/2/2023 19:32:24.084;;;
GetPaymentMethods;22.02.23 19:58;22/2/2023 19:58:06.094;;;
GetOrderList;22.03.23 02:52;22/3/2023 02:52:17.054;;;
Login;22.03.23 03:43;22/3/2023 03:43:42.091;;;
ModifyOrder;22.03.23 03:56;22/3/2023 03:56:36.054;;;
ModifyOrder;22.03.23 05:39;22/3/2023 05:39:29.077;;;
GetTrackingData;22.03.23 08:13;22/3/2023 08:13:37.087;;;
GetOrderList;22.03.23 08:26;22/3/2023 08:26:29.017;;;
GetItem;22.03.23 11:13;22/3/2023 11:13:35.041;;;
AddItemToOrder;22.03.23 12:43;22/3/2023 12:43:33.034;;;
SendNotification;22/3/2023 15:17:47.011;22/3/2023 15:17:47.061;;;
AddItemToOrder;22.03.23 19:22;22/3/2023 19:22:01.014;;;
SetPayment;22.03.23 19:34;22/3/2023 19:34:53.061;;;
GetItem;22.03.23 20:13;22/3/2023 20:13:26.001;;;
Login;22.03.23 21:56;22/3/2023 21:56:16.007;;;
GetItem;22.03.23 23:39;22/3/2023 23:39:05.047;;;
Login;22.03.23 23:51;22/3/2023 23:51:57.044;;;
ModifyItem;23.01.23 00:26;23/1/2023 00:26:42.084;;;
AddItemToOrder;23.01.23 01:56;23/1/2023 01:56:39.077;;;
ModifyItem;23.01.23 05:35;23/1/2023 05:35:17.070;;;
Login;23.01.23 06:52;23/1/2023 06:52:18.017;;;
GetItemList;23.01.23 07:05;23/1/2023 07:05:09.030;;;
SendNotification;23.01.23 07:43;23/1/2023 07:43:43.020;;;
SendNotification;23.01.23 08:09;23/1/2023 08:09:24.080;;;
GetItemList;23.01.23 09:52;23/1/2023 09:52:15.037;;;
ModifyOrder;23.01.23 17:09;23/1/2023 17:09:16.090;;;
AddItemToOrder;23.01.23 19:17;23/1/2023 19:17:48.040;;;
GetTrackingData;23.01.23 20:34;23/1/2023 20:34:56.054;;;
ModifyItem;23.02.23 01:19;23/2/2023 01:19:31.060;;;
ModifyOrder;23/2/2023 01:58:00.000;23/2/2023 01:58:00.017;;;
SetDeliveryAddress;23.02.23 06:15;23/2/2023 06:15:06.084;;;
SetPayment;23.02.23 08:10;23/2/2023 08:10:46.004;;;
AddItemToOrder;23.02.23 09:15;23/2/2023 09:15:03.087;;;
GetPaymentMethods;23.02.23 10:32;23/2/2023 10:32:10.084;;;
AddItemToOrder;23.02.23 13:06;23/2/2023 13:06:24.094;;;
ModifyOrder;23.02.23 13:19;23/2/2023 13:19:21.040;;;
GetItem;23.02.23 14:36;23/2/2023 14:36:24.004;;;
SetDeliveryAddress;23.02.23 14:49;23/2/2023 14:49:14.000;;;
GetPaymentMethods;23.02.23 18:27;23/2/2023 18:27:46.077;;;
SendNotification;23.02.23 18:40;23/2/2023 18:40:36.057;;;
GetTrackingData;23.02.23 23:49;23/2/2023 23:49:06.094;;;
GetTrackingData;23.03.23 00:30;23/3/2023 00:30:31.034;;;
GetPaymentMethods;23.03.23 01:47;23/3/2023 01:47:38.081;;;
SetDeliveryAddress;23.03.23 02:13;23/3/2023 02:13:21.057;;;
SetPayment;23.03.23 02:26;23/3/2023 02:26:11.021;;;
GetTrackingData;23.03.23 03:17;23/3/2023 03:17:36.007;;;
GetItemList;23.03.23 04:09;23/3/2023 04:09:01.044;;;
SetPayment;23.03.23 08:00;23/3/2023 08:00:24.034;;;
SetDeliveryAddress;23.03.23 08:51;23/3/2023 08:51:48.021;;;
ModifyOrder;23.03.23 12:56;23/3/2023 12:56:04.074;;;
GetItemList;23.03.23 14:13;23/3/2023 14:13:10.004;;;
GetPaymentMethods;23.03.23 14:25;23/3/2023 14:26:00.017;;;
SetPayment;23.03.23 15:55;23/3/2023 15:56:00.094;;;
SetPayment;23.03.23 16:21;23/3/2023 16:21:41.087;;;
Login;23.03.23 19:08;23/3/2023 19:08:47.027;;;
GetPaymentList;23.03.23 20:00;23/3/2023 20:00:13.097;;;
GetOrderList;24.01.23 02:34;24/1/2023 02:34:51.044;;;
AddItemToOrder;24.01.23 05:21;24/1/2023 05:21:57.000;;;
SendNotification;24.01.23 05:34;24/1/2023 05:34:47.097;;;
SetPayment;24/1/2023 06:39:03.030;24/1/2023 06:39:03.080;;;
GetPaymentList;24.01.23 12:38;24/1/2023 12:38:59.020;;;
GetOrderList;24.01.23 12:51;24/1/2023 12:51:49.000;;;
GetItemList;24.01.23 16:43;24/1/2023 16:43:11.074;;;
GetOrder;24/1/2023 22:30:14.050;24/1/2023 22:30:14.084;;;
SetDeliveryAddress;24.02.23 00:27;24/2/2023 00:27:40.017;;;
ModifyOrder;24.02.23 03:01;24/2/2023 03:01:59.044;;;
SetDeliveryAddress;24.02.23 09:01;24/2/2023 09:01:50.017;;;
SendNotification;24.02.23 09:53;24/2/2023 09:53:14.004;;;
GetTrackingData;24.02.23 10:18;24/2/2023 10:18:56.014;;;
GetItemList;24.02.23 18:40;24/2/2023 18:40:15.017;;;
GetOrder;24/2/2023 19:57:21.080;24/2/2023 19:57:22.014;;;
GetTrackingData;24.02.23 23:23;24/2/2023 23:23:01.060;;;
SetPayment;24.02.23 23:48;24/2/2023 23:48:44.020;;;
SetDeliveryAddress;24.03.23 00:04;24/3/2023 00:04:26.034;;;
Login;24.03.23 04:08;24/3/2023 04:08:39.021;;;
GetItemList;24.03.23 14:38;24/3/2023 14:38:30.057;;;
SendNotification;24.03.23 16:34;24/3/2023 16:34:11.094;;;
GetOrder;24.03.23 17:12;24/3/2023 17:12:44.017;;;
SendNotification;24.03.23 19:08;24/3/2023 19:08:25.037;;;
Login;24.03.23 22:46;24/3/2023 22:46:57.014;;;
GetTrackingData;24.03.23 23:38;24/3/2023 23:38:22.001;;;
GetPaymentMethods;25.01.23 00:51;25/1/2023 00:51:39.014;;;
ModifyOrder;25.01.23 01:30;25/1/2023 01:30:21.087;;;
GetItem;25.01.23 05:34;25/1/2023 05:34:25.074;;;
GetItem;25.01.23 08:34;25/1/2023 08:34:22.010;;;
SendNotification;25.01.23 10:55;25/1/2023 10:55:46.090;;;
GetOrder;25.01.23 11:21;25/1/2023 11:21:29.000;;;
SetDeliveryAddress;25.01.23 12:51;25/1/2023 12:51:28.044;;;
GetItem;25.01.23 15:51;25/1/2023 15:51:24.047;;;
GetItemList;25.01.23 18:38;25/1/2023 18:38:31.004;;;
Login;25.01.23 19:04;25/1/2023 19:04:13.097;;;
GetPaymentMethods;25.01.23 22:17;25/1/2023 22:17:01.080;;;
GetItem;25.02.23 00:14;25/2/2023 00:14:27.014;;;
GetTrackingData;25.02.23 02:22;25/2/2023 02:22:59.030;;;
GetItem;25.02.23 02:48;25/2/2023 02:48:41.057;;;
Login;25.02.23 06:27;25/2/2023 06:27:12.000;;;
AddItemToOrder;25.02.23 08:22;25/2/2023 08:22:53.087;;;
SendNotification;25.02.23 09:27;25/2/2023 09:27:10.037;;;
GetPaymentList;25.02.23 09:39;25/2/2023 09:40:01.067;;;
GetOrderList;25.02.23 10:31;25/2/2023 10:31:26.004;;;
GetPaymentMethods;25.02.23 10:44;25/2/2023 10:44:16.050;;;
ModifyItem;25.02.23 12:27;25/2/2023 12:27:11.057;;;
GetItem;25.02.23 15:01;25/2/2023 15:01:22.084;;;
ModifyOrder;25.02.23 16:05;25/2/2023 16:05:39.084;;;
GetOrderList;25.02.23 17:48;25/2/2023 17:48:27.007;;;
SetPayment;25.02.23 18:01;25/2/2023 18:01:19.054;;;
GetOrder;25.02.23 22:18;25/2/2023 22:18:23.020;;;
SendNotification;25.02.23 22:31;25/2/2023 22:31:14.034;;;
GetPaymentMethods;25.02.23 23:22;25/2/2023 23:22:40.070;;;
GetPaymentMethods;25.02.23 23:48;25/2/2023 23:48:22.080;;;
GetItemList;25.03.23 00:55;25/3/2023 00:55:28.064;;;
GetTrackingData;25.03.23 03:04;25/3/2023 03:04:01.081;;;
ModifyItem;25.03.23 03:55;25/3/2023 03:55:35.084;;;
AddItemToOrder;25.03.23 06:03;25/3/2023 06:03:59.051;;;
GetPaymentList;25.03.23 07:59;25/3/2023 07:59:40.037;;;
